Date,T2m_Anomaly
1980-01-04,11.838
1980-01-05,11.828
1980-01-06,11.855
1980-01-07,11.883
1980-01-08,11.941
1980-01-09,12.006
1980-01-10,12.062
1980-01-11,12.06
1980-01-12,12.036
1980-01-13,12.141
1980-01-14,12.227
1980-01-15,12.305
1980-01-16,12.375
1980-01-17,12.379
1980-01-18,12.402
1980-01-19,12.396
1980-01-20,12.402
1980-01-21,12.396
1980-01-22,12.398
1980-01-23,12.355
1980-01-24,12.288
1980-01-25,12.283
1980-01-26,12.272
1980-01-27,12.246
1980-01-28,12.143
1980-01-29,12.001
1980-01-30,11.937
1980-01-31,11.9
1980-02-01,11.889
1980-02-02,11.996
1980-02-03,12.107
1980-02-04,12.136
1980-02-05,12.17
1980-02-06,12.168
1980-02-07,12.197
1980-02-08,12.263
1980-02-09,12.288
1980-02-10,12.264
1980-02-11,12.312
1980-02-12,12.381
1980-02-13,12.459
1980-02-14,12.545
1980-02-15,12.642
1980-02-16,12.649
1980-02-17,12.616
1980-02-18,12.679
1980-02-19,12.765
1980-02-20,12.761
1980-02-21,12.74
1980-02-22,12.702
1980-02-23,12.77
1980-02-24,12.765
1980-02-25,12.756
1980-02-26,12.751
1980-02-27,12.753
1980-02-28,12.789
1980-02-29,12.744
1980-03-01,12.623
1980-03-02,12.584
1980-03-03,12.601
1980-03-04,12.659
1980-03-05,12.699
1980-03-06,12.746
1980-03-07,12.793
1980-03-08,12.848
1980-03-09,12.867
1980-03-10,12.845
1980-03-11,12.822
1980-03-12,12.787
1980-03-13,12.833
1980-03-14,12.909
1980-03-15,12.982
1980-03-16,12.958
1980-03-17,13.025
1980-03-18,13.169
1980-03-19,13.246
1980-03-20,13.373
1980-03-21,13.505
1980-03-22,13.579
1980-03-23,13.624
1980-03-24,13.646
1980-03-25,13.652
1980-03-26,13.65
1980-03-27,13.627
1980-03-28,13.625
1980-03-29,13.631
1980-03-30,13.652
1980-03-31,13.676
1980-04-01,13.711
1980-04-02,13.763
1980-04-03,13.782
1980-04-04,13.777
1980-04-05,13.755
1980-04-06,13.826
1980-04-07,13.914
1980-04-08,13.937
1980-04-09,13.954
1980-04-10,13.927
1980-04-11,13.916
1980-04-12,13.892
1980-04-13,13.92
1980-04-14,13.968
1980-04-15,14.002
1980-04-16,14.048
1980-04-17,14.136
1980-04-18,14.233
1980-04-19,14.341
1980-04-20,14.426
1980-04-21,14.532
1980-04-22,14.607
1980-04-23,14.598
1980-04-24,14.59
1980-04-25,14.584
1980-04-26,14.613
1980-04-27,14.658
1980-04-28,14.688
1980-04-29,14.681
1980-04-30,14.656
1980-05-01,14.674
1980-05-02,14.724
1980-05-03,14.716
1980-05-04,14.759
1980-05-05,14.874
1980-05-06,14.932
1980-05-07,14.912
1980-05-08,14.96
1980-05-09,15.028
1980-05-10,15.049
1980-05-11,15.126
1980-05-12,15.195
1980-05-13,15.226
1980-05-14,15.296
1980-05-15,15.306
1980-05-16,15.296
1980-05-17,15.336
1980-05-18,15.324
1980-05-19,15.324
1980-05-20,15.323
1980-05-21,15.303
1980-05-22,15.311
1980-05-23,15.311
1980-05-24,15.315
1980-05-25,15.331
1980-05-26,15.356
1980-05-27,15.358
1980-05-28,15.35
1980-05-29,15.365
1980-05-30,15.442
1980-05-31,15.475
1980-06-01,15.491
1980-06-02,15.478
1980-06-03,15.504
1980-06-04,15.555
1980-06-05,15.568
1980-06-06,15.578
1980-06-07,15.588
1980-06-08,15.621
1980-06-09,15.661
1980-06-10,15.675
1980-06-11,15.668
1980-06-12,15.618
1980-06-13,15.588
1980-06-14,15.599
1980-06-15,15.644
1980-06-16,15.718
1980-06-17,15.798
1980-06-18,15.826
1980-06-19,15.803
1980-06-20,15.772
1980-06-21,15.765
1980-06-22,15.795
1980-06-23,15.876
1980-06-24,15.915
1980-06-25,15.974
1980-06-26,16.02
1980-06-27,16.015
1980-06-28,15.951
1980-06-29,15.919
1980-06-30,15.923
1980-07-01,15.934
1980-07-02,15.916
1980-07-03,15.931
1980-07-04,15.944
1980-07-05,15.959
1980-07-06,15.973
1980-07-07,15.962
1980-07-08,15.919
1980-07-09,15.895
1980-07-10,15.856
1980-07-11,15.864
1980-07-12,15.903
1980-07-13,15.923
1980-07-14,16.012
1980-07-15,16.001
1980-07-16,16.043
1980-07-17,16.078
1980-07-18,16.071
1980-07-19,16.129
1980-07-20,16.183
1980-07-21,16.174
1980-07-22,16.148
1980-07-23,16.154
1980-07-24,16.08
1980-07-25,16.068
1980-07-26,16.086
1980-07-27,16.095
1980-07-28,16.123
1980-07-29,16.117
1980-07-30,16.061
1980-07-31,16.068
1980-08-01,16.086
1980-08-02,16.11
1980-08-03,16.071
1980-08-04,15.983
1980-08-05,15.936
1980-08-06,15.888
1980-08-07,15.858
1980-08-08,15.877
1980-08-09,15.913
1980-08-10,15.937
1980-08-11,15.913
1980-08-12,15.853
1980-08-13,15.82
1980-08-14,15.809
1980-08-15,15.784
1980-08-16,15.78
1980-08-17,15.811
1980-08-18,15.833
1980-08-19,15.869
1980-08-20,15.883
1980-08-21,15.927
1980-08-22,15.949
1980-08-23,15.905
1980-08-24,15.843
1980-08-25,15.754
1980-08-26,15.608
1980-08-27,15.532
1980-08-28,15.538
1980-08-29,15.572
1980-08-30,15.59
1980-08-31,15.545
1980-09-01,15.548
1980-09-02,15.545
1980-09-03,15.519
1980-09-04,15.461
1980-09-05,15.449
1980-09-06,15.438
1980-09-07,15.479
1980-09-08,15.42
1980-09-09,15.307
1980-09-10,15.28
1980-09-11,15.314
1980-09-12,15.321
1980-09-13,15.27
1980-09-14,15.156
1980-09-15,15.037
1980-09-16,14.99
1980-09-17,14.958
1980-09-18,14.975
1980-09-19,15.008
1980-09-20,14.979
1980-09-21,14.895
1980-09-22,14.829
1980-09-23,14.77
1980-09-24,14.72
1980-09-25,14.727
1980-09-26,14.706
1980-09-27,14.636
1980-09-28,14.595
1980-09-29,14.572
1980-09-30,14.589
1980-10-01,14.539
1980-10-02,14.446
1980-10-03,14.381
1980-10-04,14.369
1980-10-05,14.327
1980-10-06,14.307
1980-10-07,14.273
1980-10-08,14.236
1980-10-09,14.204
1980-10-10,14.13
1980-10-11,14.076
1980-10-12,14.06
1980-10-13,14.026
1980-10-14,13.978
1980-10-15,13.988
1980-10-16,14.008
1980-10-17,13.988
1980-10-18,14.002
1980-10-19,14.001
1980-10-20,13.952
1980-10-21,13.861
1980-10-22,13.712
1980-10-23,13.58
1980-10-24,13.562
1980-10-25,13.627
1980-10-26,13.715
1980-10-27,13.801
1980-10-28,13.757
1980-10-29,13.708
1980-10-30,13.644
1980-10-31,13.56
1980-11-01,13.52
1980-11-02,13.475
1980-11-03,13.433
1980-11-04,13.432
1980-11-05,13.398
1980-11-06,13.297
1980-11-07,13.198
1980-11-08,13.101
1980-11-09,13.058
1980-11-10,13.049
1980-11-11,13.054
1980-11-12,13.036
1980-11-13,12.956
1980-11-14,12.944
1980-11-15,12.932
1980-11-16,12.932
1980-11-17,12.952
1980-11-18,12.877
1980-11-19,12.783
1980-11-20,12.747
1980-11-21,12.734
1980-11-22,12.751
1980-11-23,12.724
1980-11-24,12.702
1980-11-25,12.653
1980-11-26,12.572
1980-11-27,12.535
1980-11-28,12.545
1980-11-29,12.516
1980-11-30,12.459
1980-12-01,12.337
1980-12-02,12.29
1980-12-03,12.285
1980-12-04,12.356
1980-12-05,12.403
1980-12-06,12.406
1980-12-07,12.392
1980-12-08,12.326
1980-12-09,12.257
1980-12-10,12.152
1980-12-11,12.09
1980-12-12,12.021
1980-12-13,12.04
1980-12-14,12.141
1980-12-15,12.222
1980-12-16,12.259
1980-12-17,12.245
1980-12-18,12.216
1980-12-19,12.131
1980-12-20,12.043
1980-12-21,12.083
1980-12-22,12.12
1980-12-23,12.143
1980-12-24,12.129
1980-12-25,12.062
1980-12-26,12.043
1980-12-27,12.063
1980-12-28,12.128
1980-12-29,12.187
1980-12-30,12.252
1980-12-31,12.257
1981-01-01,12.253
1981-01-02,12.227
1981-01-03,12.198
1981-01-04,12.244
1981-01-05,12.27
1981-01-06,12.275
1981-01-07,12.224
1981-01-08,12.155
1981-01-09,12.146
1981-01-10,12.135
1981-01-11,12.116
1981-01-12,12.121
1981-01-13,12.159
1981-01-14,12.172
1981-01-15,12.207
1981-01-16,12.27
1981-01-17,12.302
1981-01-18,12.329
1981-01-19,12.385
1981-01-20,12.43
1981-01-21,12.38
1981-01-22,12.398
1981-01-23,12.437
1981-01-24,12.435
1981-01-25,12.349
1981-01-26,12.27
1981-01-27,12.265
1981-01-28,12.297
1981-01-29,12.3
1981-01-30,12.317
1981-01-31,12.33
1981-02-01,12.33
1981-02-02,12.291
1981-02-03,12.255
1981-02-04,12.242
1981-02-05,12.329
1981-02-06,12.409
1981-02-07,12.482
1981-02-08,12.559
1981-02-09,12.523
1981-02-10,12.41
1981-02-11,12.322
1981-02-12,12.31
1981-02-13,12.341
1981-02-14,12.434
1981-02-15,12.464
1981-02-16,12.482
1981-02-17,12.484
1981-02-18,12.547
1981-02-19,12.557
1981-02-20,12.581
1981-02-21,12.587
1981-02-22,12.6
1981-02-23,12.637
1981-02-24,12.665
1981-02-25,12.65
1981-02-26,12.653
1981-02-27,12.666
1981-02-28,12.716
1981-03-01,12.798
1981-03-02,12.795
1981-03-03,12.842
1981-03-04,12.916
1981-03-05,12.961
1981-03-06,12.973
1981-03-07,12.998
1981-03-08,13.014
1981-03-09,13.016
1981-03-10,13.029
1981-03-11,13.04
1981-03-12,13.1
1981-03-13,13.123
1981-03-14,13.138
1981-03-15,13.184
1981-03-16,13.252
1981-03-17,13.252
1981-03-18,13.31
1981-03-19,13.347
1981-03-20,13.415
1981-03-21,13.425
1981-03-22,13.436
1981-03-23,13.462
1981-03-24,13.5
1981-03-25,13.526
1981-03-26,13.539
1981-03-27,13.573
1981-03-28,13.608
1981-03-29,13.671
1981-03-30,13.705
1981-03-31,13.721
1981-04-01,13.732
1981-04-02,13.798
1981-04-03,13.863
1981-04-04,13.834
1981-04-05,13.813
1981-04-06,13.839
1981-04-07,13.925
1981-04-08,13.954
1981-04-09,13.93
1981-04-10,13.902
1981-04-11,13.91
1981-04-12,13.961
1981-04-13,13.978
1981-04-14,14.019
1981-04-15,14.094
1981-04-16,14.149
1981-04-17,14.135
1981-04-18,14.135
1981-04-19,14.156
1981-04-20,14.231
1981-04-21,14.306
1981-04-22,14.356
1981-04-23,14.406
1981-04-24,14.465
1981-04-25,14.552
1981-04-26,14.603
1981-04-27,14.621
1981-04-28,14.637
1981-04-29,14.608
1981-04-30,14.582
1981-05-01,14.584
1981-05-02,14.577
1981-05-03,14.587
1981-05-04,14.605
1981-05-05,14.708
1981-05-06,14.762
1981-05-07,14.761
1981-05-08,14.721
1981-05-09,14.716
1981-05-10,14.704
1981-05-11,14.735
1981-05-12,14.765
1981-05-13,14.873
1981-05-14,14.955
1981-05-15,15.054
1981-05-16,15.073
1981-05-17,15.09
1981-05-18,15.13
1981-05-19,15.149
1981-05-20,15.136
1981-05-21,15.168
1981-05-22,15.249
1981-05-23,15.306
1981-05-24,15.361
1981-05-25,15.358
1981-05-26,15.355
1981-05-27,15.389
1981-05-28,15.491
1981-05-29,15.555
1981-05-30,15.56
1981-05-31,15.499
1981-06-01,15.499
1981-06-02,15.535
1981-06-03,15.511
1981-06-04,15.534
1981-06-05,15.556
1981-06-06,15.587
1981-06-07,15.619
1981-06-08,15.731
1981-06-09,15.773
1981-06-10,15.771
1981-06-11,15.74
1981-06-12,15.769
1981-06-13,15.773
1981-06-14,15.711
1981-06-15,15.649
1981-06-16,15.629
1981-06-17,15.608
1981-06-18,15.629
1981-06-19,15.715
1981-06-20,15.787
1981-06-21,15.858
1981-06-22,15.863
1981-06-23,15.848
1981-06-24,15.824
1981-06-25,15.87
1981-06-26,15.893
1981-06-27,15.859
1981-06-28,15.874
1981-06-29,15.938
1981-06-30,15.962
1981-07-01,15.93
1981-07-02,15.88
1981-07-03,15.905
1981-07-04,15.956
1981-07-05,15.917
1981-07-06,15.899
1981-07-07,15.873
1981-07-08,15.884
1981-07-09,15.943
1981-07-10,15.995
1981-07-11,16.06
1981-07-12,16.163
1981-07-13,16.208
1981-07-14,16.218
1981-07-15,16.178
1981-07-16,16.163
1981-07-17,16.133
1981-07-18,16.102
1981-07-19,16.03
1981-07-20,15.958
1981-07-21,15.89
1981-07-22,15.857
1981-07-23,15.819
1981-07-24,15.778
1981-07-25,15.82
1981-07-26,15.891
1981-07-27,15.925
1981-07-28,15.975
1981-07-29,16.071
1981-07-30,16.114
1981-07-31,16.051
1981-08-01,16.05
1981-08-02,16.114
1981-08-03,16.129
1981-08-04,16.091
1981-08-05,16.088
1981-08-06,16.135
1981-08-07,16.163
1981-08-08,16.073
1981-08-09,15.983
1981-08-10,15.96
1981-08-11,15.94
1981-08-12,15.919
1981-08-13,15.938
1981-08-14,15.976
1981-08-15,16.018
1981-08-16,16.098
1981-08-17,16.06
1981-08-18,15.934
1981-08-19,15.889
1981-08-20,15.875
1981-08-21,15.753
1981-08-22,15.703
1981-08-23,15.689
1981-08-24,15.667
1981-08-25,15.687
1981-08-26,15.708
1981-08-27,15.666
1981-08-28,15.586
1981-08-29,15.505
1981-08-30,15.421
1981-08-31,15.382
1981-09-01,15.373
1981-09-02,15.357
1981-09-03,15.323
1981-09-04,15.328
1981-09-05,15.299
1981-09-06,15.303
1981-09-07,15.353
1981-09-08,15.36
1981-09-09,15.372
1981-09-10,15.332
1981-09-11,15.304
1981-09-12,15.285
1981-09-13,15.201
1981-09-14,15.119
1981-09-15,15.092
1981-09-16,15.141
1981-09-17,15.165
1981-09-18,15.139
1981-09-19,15.115
1981-09-20,15.086
1981-09-21,15.038
1981-09-22,15.006
1981-09-23,14.962
1981-09-24,14.92
1981-09-25,14.873
1981-09-26,14.826
1981-09-27,14.763
1981-09-28,14.724
1981-09-29,14.661
1981-09-30,14.571
1981-10-01,14.529
1981-10-02,14.491
1981-10-03,14.389
1981-10-04,14.307
1981-10-05,14.412
1981-10-06,14.547
1981-10-07,14.548
1981-10-08,14.467
1981-10-09,14.359
1981-10-10,14.332
1981-10-11,14.295
1981-10-12,14.244
1981-10-13,14.223
1981-10-14,14.186
1981-10-15,14.183
1981-10-16,14.107
1981-10-17,14.023
1981-10-18,13.905
1981-10-19,13.819
1981-10-20,13.75
1981-10-21,13.735
1981-10-22,13.682
1981-10-23,13.624
1981-10-24,13.594
1981-10-25,13.598
1981-10-26,13.598
1981-10-27,13.591
1981-10-28,13.591
1981-10-29,13.624
1981-10-30,13.602
1981-10-31,13.564
1981-11-01,13.535
1981-11-02,13.505
1981-11-03,13.427
1981-11-04,13.313
1981-11-05,13.245
1981-11-06,13.189
1981-11-07,13.125
1981-11-08,13.099
1981-11-09,13.042
1981-11-10,13.038
1981-11-11,13.129
1981-11-12,13.216
1981-11-13,13.187
1981-11-14,13.122
1981-11-15,13.061
1981-11-16,13.017
1981-11-17,12.932
1981-11-18,12.925
1981-11-19,12.846
1981-11-20,12.778
1981-11-21,12.69
1981-11-22,12.646
1981-11-23,12.598
1981-11-24,12.601
1981-11-25,12.59
1981-11-26,12.55
1981-11-27,12.568
1981-11-28,12.575
1981-11-29,12.487
1981-11-30,12.411
1981-12-01,12.363
1981-12-02,12.416
1981-12-03,12.499
1981-12-04,12.577
1981-12-05,12.628
1981-12-06,12.64
1981-12-07,12.599
1981-12-08,12.634
1981-12-09,12.631
1981-12-10,12.658
1981-12-11,12.661
1981-12-12,12.589
1981-12-13,12.541
1981-12-14,12.498
1981-12-15,12.471
1981-12-16,12.43
1981-12-17,12.409
1981-12-18,12.382
1981-12-19,12.375
1981-12-20,12.407
1981-12-21,12.431
1981-12-22,12.466
1981-12-23,12.404
1981-12-24,12.353
1981-12-25,12.328
1981-12-26,12.297
1981-12-27,12.248
1981-12-28,12.178
1981-12-29,12.145
1981-12-30,12.107
1981-12-31,12.046
1982-01-01,11.97
1982-01-02,11.891
1982-01-03,11.833
1982-01-04,11.841
1982-01-05,11.825
1982-01-06,11.8
1982-01-07,11.731
1982-01-08,11.693
1982-01-09,11.756
1982-01-10,11.745
1982-01-11,11.695
1982-01-12,11.724
1982-01-13,11.759
1982-01-14,11.797
1982-01-15,11.779
1982-01-16,11.727
1982-01-17,11.732
1982-01-18,11.68
1982-01-19,11.763
1982-01-20,11.959
1982-01-21,11.976
1982-01-22,11.969
1982-01-23,11.922
1982-01-24,11.914
1982-01-25,11.964
1982-01-26,12.015
1982-01-27,12.086
1982-01-28,12.087
1982-01-29,12.078
1982-01-30,12.057
1982-01-31,12.085
1982-02-01,12.079
1982-02-02,12.05
1982-02-03,12.031
1982-02-04,12.005
1982-02-05,12.004
1982-02-06,12.052
1982-02-07,12.094
1982-02-08,12.097
1982-02-09,12.063
1982-02-10,12.112
1982-02-11,12.185
1982-02-12,12.215
1982-02-13,12.268
1982-02-14,12.26
1982-02-15,12.285
1982-02-16,12.362
1982-02-17,12.406
1982-02-18,12.399
1982-02-19,12.427
1982-02-20,12.495
1982-02-21,12.502
1982-02-22,12.451
1982-02-23,12.386
1982-02-24,12.334
1982-02-25,12.306
1982-02-26,12.28
1982-02-27,12.329
1982-02-28,12.356
1982-03-01,12.364
1982-03-02,12.437
1982-03-03,12.453
1982-03-04,12.422
1982-03-05,12.444
1982-03-06,12.424
1982-03-07,12.432
1982-03-08,12.397
1982-03-09,12.47
1982-03-10,12.618
1982-03-11,12.708
1982-03-12,12.772
1982-03-13,12.785
1982-03-14,12.791
1982-03-15,12.817
1982-03-16,12.845
1982-03-17,12.918
1982-03-18,12.924
1982-03-19,12.91
1982-03-20,12.906
1982-03-21,12.938
1982-03-22,13.0
1982-03-23,13.047
1982-03-24,13.059
1982-03-25,13.027
1982-03-26,12.949
1982-03-27,12.921
1982-03-28,12.959
1982-03-29,13.036
1982-03-30,13.109
1982-03-31,13.156
1982-04-01,13.202
1982-04-02,13.259
1982-04-03,13.279
1982-04-04,13.311
1982-04-05,13.348
1982-04-06,13.379
1982-04-07,13.41
1982-04-08,13.459
1982-04-09,13.54
1982-04-10,13.63
1982-04-11,13.739
1982-04-12,13.87
1982-04-13,13.953
1982-04-14,13.995
1982-04-15,13.98
1982-04-16,13.97
1982-04-17,14.022
1982-04-18,14.06
1982-04-19,14.104
1982-04-20,14.101
1982-04-21,14.074
1982-04-22,14.072
1982-04-23,14.075
1982-04-24,14.116
1982-04-25,14.116
1982-04-26,14.093
1982-04-27,14.073
1982-04-28,14.122
1982-04-29,14.164
1982-04-30,14.258
1982-05-01,14.417
1982-05-02,14.542
1982-05-03,14.593
1982-05-04,14.635
1982-05-05,14.652
1982-05-06,14.65
1982-05-07,14.686
1982-05-08,14.69
1982-05-09,14.696
1982-05-10,14.684
1982-05-11,14.665
1982-05-12,14.697
1982-05-13,14.78
1982-05-14,14.818
1982-05-15,14.862
1982-05-16,14.897
1982-05-17,14.946
1982-05-18,14.975
1982-05-19,14.978
1982-05-20,15.056
1982-05-21,15.119
1982-05-22,15.107
1982-05-23,15.122
1982-05-24,15.167
1982-05-25,15.202
1982-05-26,15.201
1982-05-27,15.209
1982-05-28,15.156
1982-05-29,15.128
1982-05-30,15.137
1982-05-31,15.136
1982-06-01,15.185
1982-06-02,15.245
1982-06-03,15.244
1982-06-04,15.318
1982-06-05,15.382
1982-06-06,15.41
1982-06-07,15.465
1982-06-08,15.495
1982-06-09,15.525
1982-06-10,15.567
1982-06-11,15.601
1982-06-12,15.618
1982-06-13,15.62
1982-06-14,15.589
1982-06-15,15.574
1982-06-16,15.547
1982-06-17,15.578
1982-06-18,15.622
1982-06-19,15.631
1982-06-20,15.576
1982-06-21,15.559
1982-06-22,15.479
1982-06-23,15.486
1982-06-24,15.579
1982-06-25,15.727
1982-06-26,15.817
1982-06-27,15.855
1982-06-28,15.859
1982-06-29,15.851
1982-06-30,15.884
1982-07-01,15.844
1982-07-02,15.802
1982-07-03,15.884
1982-07-04,15.948
1982-07-05,15.968
1982-07-06,15.967
1982-07-07,15.964
1982-07-08,15.904
1982-07-09,15.817
1982-07-10,15.751
1982-07-11,15.746
1982-07-12,15.685
1982-07-13,15.67
1982-07-14,15.711
1982-07-15,15.777
1982-07-16,15.92
1982-07-17,16.027
1982-07-18,16.049
1982-07-19,16.046
1982-07-20,16.067
1982-07-21,16.045
1982-07-22,15.981
1982-07-23,15.916
1982-07-24,15.89
1982-07-25,15.905
1982-07-26,15.891
1982-07-27,15.916
1982-07-28,15.943
1982-07-29,15.904
1982-07-30,15.869
1982-07-31,15.876
1982-08-01,15.863
1982-08-02,15.821
1982-08-03,15.832
1982-08-04,15.874
1982-08-05,15.901
1982-08-06,15.962
1982-08-07,15.943
1982-08-08,15.918
1982-08-09,15.837
1982-08-10,15.742
1982-08-11,15.665
1982-08-12,15.677
1982-08-13,15.709
1982-08-14,15.724
1982-08-15,15.675
1982-08-16,15.599
1982-08-17,15.567
1982-08-18,15.534
1982-08-19,15.57
1982-08-20,15.587
1982-08-21,15.562
1982-08-22,15.495
1982-08-23,15.458
1982-08-24,15.545
1982-08-25,15.574
1982-08-26,15.542
1982-08-27,15.555
1982-08-28,15.552
1982-08-29,15.496
1982-08-30,15.39
1982-08-31,15.338
1982-09-01,15.328
1982-09-02,15.307
1982-09-03,15.288
1982-09-04,15.262
1982-09-05,15.176
1982-09-06,15.13
1982-09-07,15.185
1982-09-08,15.284
1982-09-09,15.293
1982-09-10,15.278
1982-09-11,15.165
1982-09-12,15.066
1982-09-13,15.03
1982-09-14,14.948
1982-09-15,14.943
1982-09-16,14.996
1982-09-17,14.993
1982-09-18,14.989
1982-09-19,14.967
1982-09-20,14.935
1982-09-21,14.886
1982-09-22,14.841
1982-09-23,14.815
1982-09-24,14.771
1982-09-25,14.713
1982-09-26,14.663
1982-09-27,14.633
1982-09-28,14.586
1982-09-29,14.547
1982-09-30,14.527
1982-10-01,14.55
1982-10-02,14.551
1982-10-03,14.526
1982-10-04,14.467
1982-10-05,14.428
1982-10-06,14.401
1982-10-07,14.344
1982-10-08,14.277
1982-10-09,14.195
1982-10-10,14.16
1982-10-11,14.097
1982-10-12,14.084
1982-10-13,14.096
1982-10-14,14.11
1982-10-15,14.08
1982-10-16,14.004
1982-10-17,13.919
1982-10-18,13.824
1982-10-19,13.766
1982-10-20,13.646
1982-10-21,13.544
1982-10-22,13.488
1982-10-23,13.532
1982-10-24,13.507
1982-10-25,13.504
1982-10-26,13.531
1982-10-27,13.533
1982-10-28,13.515
1982-10-29,13.481
1982-10-30,13.4
1982-10-31,13.297
1982-11-01,13.304
1982-11-02,13.258
1982-11-03,13.244
1982-11-04,13.276
1982-11-05,13.281
1982-11-06,13.17
1982-11-07,13.132
1982-11-08,13.079
1982-11-09,13.024
1982-11-10,12.945
1982-11-11,12.92
1982-11-12,12.902
1982-11-13,12.841
1982-11-14,12.779
1982-11-15,12.725
1982-11-16,12.681
1982-11-17,12.73
1982-11-18,12.8
1982-11-19,12.768
1982-11-20,12.736
1982-11-21,12.696
1982-11-22,12.714
1982-11-23,12.677
1982-11-24,12.607
1982-11-25,12.5
1982-11-26,12.504
1982-11-27,12.517
1982-11-28,12.546
1982-11-29,12.615
1982-11-30,12.589
1982-12-01,12.485
1982-12-02,12.441
1982-12-03,12.448
1982-12-04,12.433
1982-12-05,12.335
1982-12-06,12.29
1982-12-07,12.308
1982-12-08,12.327
1982-12-09,12.362
1982-12-10,12.362
1982-12-11,12.378
1982-12-12,12.34
1982-12-13,12.328
1982-12-14,12.377
1982-12-15,12.482
1982-12-16,12.542
1982-12-17,12.586
1982-12-18,12.642
1982-12-19,12.67
1982-12-20,12.658
1982-12-21,12.658
1982-12-22,12.591
1982-12-23,12.554
1982-12-24,12.512
1982-12-25,12.447
1982-12-26,12.414
1982-12-27,12.368
1982-12-28,12.33
1982-12-29,12.296
1982-12-30,12.256
1982-12-31,12.202
1983-01-01,12.154
1983-01-02,12.081
1983-01-03,12.028
1983-01-04,12.063
1983-01-05,12.142
1983-01-06,12.236
1983-01-07,12.265
1983-01-08,12.293
1983-01-09,12.293
1983-01-10,12.312
1983-01-11,12.308
1983-01-12,12.293
1983-01-13,12.215
1983-01-14,12.109
1983-01-15,12.062
1983-01-16,12.085
1983-01-17,12.2
1983-01-18,12.291
1983-01-19,12.286
1983-01-20,12.284
1983-01-21,12.364
1983-01-22,12.459
1983-01-23,12.496
1983-01-24,12.445
1983-01-25,12.371
1983-01-26,12.312
1983-01-27,12.413
1983-01-28,12.521
1983-01-29,12.564
1983-01-30,12.548
1983-01-31,12.511
1983-02-01,12.424
1983-02-02,12.368
1983-02-03,12.295
1983-02-04,12.258
1983-02-05,12.27
1983-02-06,12.257
1983-02-07,12.26
1983-02-08,12.29
1983-02-09,12.32
1983-02-10,12.336
1983-02-11,12.325
1983-02-12,12.317
1983-02-13,12.376
1983-02-14,12.507
1983-02-15,12.631
1983-02-16,12.666
1983-02-17,12.672
1983-02-18,12.717
1983-02-19,12.757
1983-02-20,12.768
1983-02-21,12.755
1983-02-22,12.807
1983-02-23,12.784
1983-02-24,12.805
1983-02-25,12.817
1983-02-26,12.782
1983-02-27,12.753
1983-02-28,12.719
1983-03-01,12.768
1983-03-02,12.889
1983-03-03,12.998
1983-03-04,13.015
1983-03-05,12.974
1983-03-06,12.951
1983-03-07,12.987
1983-03-08,13.04
1983-03-09,13.124
1983-03-10,13.182
1983-03-11,13.213
1983-03-12,13.217
1983-03-13,13.225
1983-03-14,13.244
1983-03-15,13.222
1983-03-16,13.203
1983-03-17,13.228
1983-03-18,13.231
1983-03-19,13.271
1983-03-20,13.286
1983-03-21,13.289
1983-03-22,13.244
1983-03-23,13.261
1983-03-24,13.276
1983-03-25,13.317
1983-03-26,13.371
1983-03-27,13.472
1983-03-28,13.515
1983-03-29,13.546
1983-03-30,13.616
1983-03-31,13.668
1983-04-01,13.685
1983-04-02,13.652
1983-04-03,13.618
1983-04-04,13.671
1983-04-05,13.73
1983-04-06,13.747
1983-04-07,13.761
1983-04-08,13.731
1983-04-09,13.748
1983-04-10,13.779
1983-04-11,13.828
1983-04-12,13.883
1983-04-13,13.892
1983-04-14,13.906
1983-04-15,13.907
1983-04-16,13.967
1983-04-17,14.055
1983-04-18,14.139
1983-04-19,14.197
1983-04-20,14.286
1983-04-21,14.33
1983-04-22,14.336
1983-04-23,14.375
1983-04-24,14.478
1983-04-25,14.55
1983-04-26,14.583
1983-04-27,14.652
1983-04-28,14.705
1983-04-29,14.676
1983-04-30,14.672
1983-05-01,14.665
1983-05-02,14.676
1983-05-03,14.706
1983-05-04,14.756
1983-05-05,14.847
1983-05-06,14.863
1983-05-07,14.927
1983-05-08,15.014
1983-05-09,15.032
1983-05-10,14.994
1983-05-11,14.991
1983-05-12,14.977
1983-05-13,14.984
1983-05-14,14.975
1983-05-15,14.973
1983-05-16,14.99
1983-05-17,15.03
1983-05-18,15.074
1983-05-19,15.186
1983-05-20,15.253
1983-05-21,15.288
1983-05-22,15.328
1983-05-23,15.366
1983-05-24,15.398
1983-05-25,15.444
1983-05-26,15.451
1983-05-27,15.525
1983-05-28,15.595
1983-05-29,15.592
1983-05-30,15.571
1983-05-31,15.512
